ID, Elapsed, Walltime
001113,33.88, 264 seconds 0.07 hours
001835,34.05, 262 seconds 0.07 hours
003080,33.90, 264 seconds 0.07 hours
002800,33.49, 267 seconds 0.07 hours
003362,33.87, 264 seconds 0.07 hours
003478,34.07, 262 seconds 0.07 hours
002747,33.58, 266 seconds 0.07 hours
002412,34.00, 263 seconds 0.07 hours
002554,34.00, 263 seconds 0.07 hours
001779,34.08, 262 seconds 0.07 hours
005520,33.61, 265 seconds 0.07 hours
003504,33.55, 266 seconds 0.07 hours
003422,34.03, 262 seconds 0.07 hours
004219,33.56, 266 seconds 0.07 hours
004958,34.10, 261 seconds 0.07 hours
000208,33.82, 265 seconds 0.07 hours
002964,33.91, 264 seconds 0.07 hours
001399,34.07, 263 seconds 0.07 hours
002229,33.63, 267 seconds 0.07 hours
002686,33.91, 263 seconds 0.07 hours
000319,33.87, 265 seconds 0.07 hours
000301,33.85, 264 seconds 0.07 hours
001644,33.62, 266 seconds 0.07 hours
001059,33.87, 263 seconds 0.07 hours
001311,34.00, 263 seconds 0.07 hours
000596,34.08, 262 seconds 0.07 hours
001409,34.03, 262 seconds 0.07 hours
005368,34.03, 262 seconds 0.07 hours
006019,33.90, 263 seconds 0.07 hours
005995,33.81, 264 seconds 0.07 hours
004611,33.71, 264 seconds 0.07 hours
006006,33.51, 266 seconds 0.07 hours
004175,33.56, 267 seconds 0.07 hours
001254,34.04, 262 seconds 0.07 hours
002422,34.04, 263 seconds 0.07 hours
002905,33.59, 266 seconds 0.07 hours
001718,33.96, 263 seconds 0.07 hours
003106,33.80, 264 seconds 0.07 hours
002012,33.97, 263 seconds 0.07 hours
005499,33.80, 264 seconds 0.07 hours
000098,33.96, 263 seconds 0.07 hours
003707,33.57, 265 seconds 0.07 hours
005073,33.94, 263 seconds 0.07 hours
005251,33.95, 263 seconds 0.07 hours
000347,33.79, 264 seconds 0.07 hours
004417,33.76, 265 seconds 0.07 hours
003839,34.04, 262 seconds 0.07 hours
002730,33.53, 266 seconds 0.07 hours
003597,33.54, 266 seconds 0.07 hours
002809,33.90, 263 seconds 0.07 hours
001380,33.94, 263 seconds 0.07 hours
003450,33.75, 266 seconds 0.07 hours
001054,33.96, 264 seconds 0.07 hours
004858,33.92, 265 seconds 0.07 hours
004973,34.08, 263 seconds 0.07 hours
004054,33.92, 265 seconds 0.07 hours
004383,33.99, 264 seconds 0.07 hours
001105,33.84, 265 seconds 0.07 hours
002598,34.09, 263 seconds 0.07 hours
001330,33.79, 265 seconds 0.07 hours
002384,34.00, 263 seconds 0.07 hours
000374,33.57, 267 seconds 0.07 hours
001551,33.91, 264 seconds 0.07 hours
003263,33.94, 264 seconds 0.07 hours
003423,33.56, 267 seconds 0.07 hours
003979,33.96, 263 seconds 0.07 hours
000950,33.52, 267 seconds 0.07 hours
003684,33.98, 263 seconds 0.07 hours
003398,33.83, 264 seconds 0.07 hours
003866,33.53, 266 seconds 0.07 hours
004315,33.83, 264 seconds 0.07 hours
005903,33.91, 264 seconds 0.07 hours
000460,33.93, 264 seconds 0.07 hours
003390,33.76, 265 seconds 0.07 hours
001015,33.50, 267 seconds 0.07 hours
000795,33.55, 266 seconds 0.07 hours
004964,33.93, 263 seconds 0.07 hours
004818,33.52, 266 seconds 0.07 hours
004692,33.92, 263 seconds 0.07 hours
005379,34.01, 263 seconds 0.07 hours
005541,33.97, 262 seconds 0.07 hours
005991,33.53, 267 seconds 0.07 hours
000991,33.63, 266 seconds 0.07 hours
003578,33.90, 264 seconds 0.07 hours
006013,33.87, 265 seconds 0.07 hours
002788,34.09, 263 seconds 0.07 hours
005964,33.50, 267 seconds 0.07 hours
005574,33.93, 263 seconds 0.07 hours
003250,33.44, 267 seconds 0.07 hours
000648,33.53, 267 seconds 0.07 hours
004004,33.98, 262 seconds 0.07 hours
005638,34.05, 262 seconds 0.07 hours
001769,33.61, 266 seconds 0.07 hours
003716,33.76, 264 seconds 0.07 hours
003766,34.01, 262 seconds 0.07 hours
002965,33.85, 264 seconds 0.07 hours
004239,34.05, 262 seconds 0.07 hours
000246,33.82, 264 seconds 0.07 hours
003167,33.87, 263 seconds 0.07 hours
001661,33.86, 263 seconds 0.07 hours
001178,33.65, 265 seconds 0.07 hours
002010,33.60, 265 seconds 0.07 hours
000004,33.90, 263 seconds 0.07 hours
002219,33.97, 264 seconds 0.07 hours
001716,34.03, 262 seconds 0.07 hours
003388,33.92, 264 seconds 0.07 hours
002266,33.57, 266 seconds 0.07 hours
000578,33.88, 264 seconds 0.07 hours
002493,33.58, 266 seconds 0.07 hours
004948,33.87, 264 seconds 0.07 hours
001106,33.44, 266 seconds 0.07 hours
005466,33.56, 266 seconds 0.07 hours
000114,33.44, 268 seconds 0.07 hours
000243,33.68, 264 seconds 0.07 hours
002579,34.00, 262 seconds 0.07 hours
001177,34.09, 262 seconds 0.07 hours
004439,33.91, 263 seconds 0.07 hours
002236,33.78, 264 seconds 0.07 hours
001103,34.06, 262 seconds 0.07 hours
001075,34.03, 262 seconds 0.07 hours
002109,33.53, 267 seconds 0.07 hours
001186,33.62, 265 seconds 0.07 hours
002227,33.56, 266 seconds 0.07 hours
000386,33.87, 265 seconds 0.07 hours
001747,34.04, 264 seconds 0.07 hours
001517,33.64, 267 seconds 0.07 hours
000839,33.82, 265 seconds 0.07 hours
003160,34.02, 264 seconds 0.07 hours
002958,33.82, 265 seconds 0.07 hours
005304,33.76, 265 seconds 0.07 hours
004703,34.06, 262 seconds 0.07 hours
002406,33.97, 263 seconds 0.07 hours
002776,33.78, 264 seconds 0.07 hours
005911,33.99, 263 seconds 0.07 hours
003323,33.96, 263 seconds 0.07 hours
004363,33.92, 263 seconds 0.07 hours
000767,33.92, 264 seconds 0.07 hours
005129,33.99, 263 seconds 0.07 hours
002170,33.92, 263 seconds 0.07 hours
004003,33.85, 264 seconds 0.07 hours
003499,33.87, 264 seconds 0.07 hours
000201,33.64, 266 seconds 0.07 hours
000441,33.97, 262 seconds 0.07 hours
001903,33.92, 263 seconds 0.07 hours
002697,33.92, 263 seconds 0.07 hours
000894,33.82, 263 seconds 0.07 hours
003650,33.89, 263 seconds 0.07 hours
006115,33.82, 264 seconds 0.07 hours
002167,33.92, 264 seconds 0.07 hours
004164,33.86, 265 seconds 0.07 hours
001023,34.05, 263 seconds 0.07 hours
002626,33.97, 264 seconds 0.07 hours
003758,34.05, 263 seconds 0.07 hours
000597,33.88, 265 seconds 0.07 hours
001701,33.62, 266 seconds 0.07 hours
001440,33.87, 264 seconds 0.07 hours
004123,33.97, 263 seconds 0.07 hours
000561,34.00, 263 seconds 0.07 hours
000395,33.97, 263 seconds 0.07 hours
004158,33.81, 264 seconds 0.07 hours
002655,33.66, 266 seconds 0.07 hours
002725,33.97, 262 seconds 0.07 hours
003899,33.63, 265 seconds 0.07 hours
005869,34.02, 262 seconds 0.07 hours
005507,33.63, 265 seconds 0.07 hours
005852,33.89, 263 seconds 0.07 hours
000012,33.89, 264 seconds 0.07 hours
003862,34.09, 262 seconds 0.07 hours
004237,33.78, 264 seconds 0.07 hours
002509,33.96, 262 seconds 0.07 hours
003968,33.97, 263 seconds 0.07 hours
004351,33.81, 264 seconds 0.07 hours
002717,33.94, 263 seconds 0.07 hours
002848,33.80, 264 seconds 0.07 hours
004777,34.02, 262 seconds 0.07 hours
003257,33.76, 265 seconds 0.07 hours
004912,33.81, 264 seconds 0.07 hours
001510,33.66, 266 seconds 0.07 hours
002040,34.07, 263 seconds 0.07 hours
001737,33.92, 264 seconds 0.07 hours
000219,33.62, 266 seconds 0.07 hours
001590,34.00, 263 seconds 0.07 hours
003098,33.89, 264 seconds 0.07 hours
001829,34.11, 262 seconds 0.07 hours
001633,33.97, 263 seconds 0.07 hours
001596,33.81, 264 seconds 0.07 hours
003135,33.93, 263 seconds 0.07 hours
000188,33.42, 268 seconds 0.07 hours
001309,33.59, 266 seconds 0.07 hours
002899,33.96, 263 seconds 0.07 hours
005061,34.04, 262 seconds 0.07 hours
005683,33.97, 263 seconds 0.07 hours
000057,33.59, 267 seconds 0.07 hours
000241,33.53, 267 seconds 0.07 hours
004562,34.03, 262 seconds 0.07 hours
003206,30.98, 287 seconds 0.08 hours
000595,33.87, 264 seconds 0.07 hours
002886,33.92, 263 seconds 0.07 hours
001379,33.81, 264 seconds 0.07 hours
002624,34.05, 262 seconds 0.07 hours
002165,33.95, 262 seconds 0.07 hours
000947,33.53, 266 seconds 0.07 hours
000322,34.05, 262 seconds 0.07 hours
001582,33.84, 265 seconds 0.07 hours
000451,33.81, 263 seconds 0.07 hours
002241,33.91, 264 seconds 0.07 hours
001304,33.88, 263 seconds 0.07 hours
001913,34.04, 263 seconds 0.07 hours
003761,33.97, 263 seconds 0.07 hours
002491,33.95, 264 seconds 0.07 hours
003584,33.95, 263 seconds 0.07 hours
003736,33.57, 265 seconds 0.07 hours
001368,33.57, 266 seconds 0.07 hours
000511,33.98, 263 seconds 0.07 hours
000030,33.67, 265 seconds 0.07 hours
000565,34.04, 262 seconds 0.07 hours
002666,33.58, 266 seconds 0.07 hours
002815,33.93, 263 seconds 0.07 hours
001659,33.93, 263 seconds 0.07 hours
003129,33.83, 264 seconds 0.07 hours
004728,34.00, 262 seconds 0.07 hours
003691,34.07, 262 seconds 0.07 hours
004685,33.53, 266 seconds 0.07 hours
002203,34.01, 262 seconds 0.07 hours
003018,33.62, 267 seconds 0.07 hours
003062,33.87, 263 seconds 0.07 hours
005736,34.10, 262 seconds 0.07 hours
001446,33.77, 265 seconds 0.07 hours
005319,33.79, 264 seconds 0.07 hours
005523,33.97, 263 seconds 0.07 hours
005397,33.90, 264 seconds 0.07 hours
005168,33.99, 263 seconds 0.07 hours
002369,33.77, 265 seconds 0.07 hours
001334,34.03, 262 seconds 0.07 hours
002531,33.57, 267 seconds 0.07 hours
000295,33.95, 263 seconds 0.07 hours
003891,33.99, 263 seconds 0.07 hours
000387,33.54, 266 seconds 0.07 hours
003246,33.42, 267 seconds 0.07 hours
000192,33.95, 263 seconds 0.07 hours
002304,33.59, 266 seconds 0.07 hours
002975,33.88, 263 seconds 0.07 hours
004001,33.45, 267 seconds 0.07 hours
004361,33.92, 263 seconds 0.07 hours
003565,34.01, 262 seconds 0.07 hours
005173,34.05, 262 seconds 0.07 hours
000598,33.63, 265 seconds 0.07 hours
002468,33.41, 267 seconds 0.07 hours
005362,33.48, 266 seconds 0.07 hours
006070,33.88, 263 seconds 0.07 hours
005925,34.01, 263 seconds 0.07 hours
005731,33.60, 266 seconds 0.07 hours
006047,33.80, 264 seconds 0.07 hours
002869,33.87, 264 seconds 0.07 hours
006023,33.93, 263 seconds 0.07 hours
001389,33.97, 263 seconds 0.07 hours
000713,33.53, 266 seconds 0.07 hours
000270,33.61, 266 seconds 0.07 hours
000963,33.97, 262 seconds 0.07 hours
005646,33.51, 266 seconds 0.07 hours
005490,33.80, 264 seconds 0.07 hours
005791,34.05, 262 seconds 0.07 hours
002496,33.98, 263 seconds 0.07 hours
003851,33.68, 265 seconds 0.07 hours
002042,34.03, 262 seconds 0.07 hours
004879,33.59, 266 seconds 0.07 hours
003936,33.89, 263 seconds 0.07 hours
005533,33.73, 265 seconds 0.07 hours
001369,33.83, 264 seconds 0.07 hours
003553,33.99, 263 seconds 0.07 hours
004210,33.91, 263 seconds 0.07 hours
005015,33.47, 267 seconds 0.07 hours
004134,33.94, 263 seconds 0.07 hours
004742,33.93, 263 seconds 0.07 hours
001451,33.83, 264 seconds 0.07 hours
001877,33.47, 266 seconds 0.07 hours
004500,33.58, 266 seconds 0.07 hours
004741,33.96, 262 seconds 0.07 hours
003867,34.07, 261 seconds 0.07 hours
000673,33.93, 263 seconds 0.07 hours
002500,33.52, 268 seconds 0.07 hours
004140,33.67, 266 seconds 0.07 hours
004126,33.84, 264 seconds 0.07 hours
002046,33.91, 264 seconds 0.07 hours
000419,33.57, 266 seconds 0.07 hours
000225,33.86, 264 seconds 0.07 hours
001695,33.91, 264 seconds 0.07 hours
005242,33.48, 267 seconds 0.07 hours
002978,33.51, 266 seconds 0.07 hours
003189,33.90, 263 seconds 0.07 hours
005612,34.07, 262 seconds 0.07 hours
000103,34.03, 262 seconds 0.07 hours
001467,33.95, 263 seconds 0.07 hours
004218,34.05, 262 seconds 0.07 hours
001496,33.57, 266 seconds 0.07 hours
004114,33.98, 263 seconds 0.07 hours
005560,34.06, 262 seconds 0.07 hours
003396,33.83, 264 seconds 0.07 hours
001008,34.10, 262 seconds 0.07 hours
000721,33.47, 268 seconds 0.07 hours
000786,33.64, 266 seconds 0.07 hours
003240,33.98, 263 seconds 0.07 hours
002506,34.09, 262 seconds 0.07 hours
001433,33.63, 265 seconds 0.07 hours
005351,33.95, 263 seconds 0.07 hours
004991,33.97, 262 seconds 0.07 hours
003709,33.84, 263 seconds 0.07 hours
000811,34.07, 262 seconds 0.07 hours
004073,33.50, 267 seconds 0.07 hours
003734,33.97, 264 seconds 0.07 hours
004367,34.04, 262 seconds 0.07 hours
002388,33.93, 263 seconds 0.07 hours
001840,33.74, 265 seconds 0.07 hours
002478,33.86, 263 seconds 0.07 hours
001118,33.92, 263 seconds 0.07 hours
001941,34.08, 263 seconds 0.07 hours
003554,34.03, 262 seconds 0.07 hours
003070,33.95, 263 seconds 0.07 hours
002193,33.71, 266 seconds 0.07 hours
000957,33.95, 263 seconds 0.07 hours
001901,33.58, 266 seconds 0.07 hours
000809,33.97, 262 seconds 0.07 hours
003754,33.62, 266 seconds 0.07 hours
001501,33.93, 264 seconds 0.07 hours
003426,33.80, 265 seconds 0.07 hours
001249,33.65, 266 seconds 0.07 hours
000527,33.76, 265 seconds 0.07 hours
003611,34.04, 262 seconds 0.07 hours
000605,33.62, 266 seconds 0.07 hours
003008,33.86, 263 seconds 0.07 hours
003947,33.91, 263 seconds 0.07 hours
003337,34.12, 261 seconds 0.07 hours
005116,33.85, 263 seconds 0.07 hours
003235,34.00, 263 seconds 0.07 hours
004006,34.02, 262 seconds 0.07 hours
003690,34.00, 263 seconds 0.07 hours
001170,33.56, 267 seconds 0.07 hours
001370,33.92, 263 seconds 0.07 hours
002616,33.95, 263 seconds 0.07 hours
002175,33.49, 267 seconds 0.07 hours
002112,34.01, 263 seconds 0.07 hours
005878,33.78, 264 seconds 0.07 hours
006059,33.89, 264 seconds 0.07 hours
005393,33.72, 265 seconds 0.07 hours
006039,34.08, 262 seconds 0.07 hours
005228,34.08, 263 seconds 0.07 hours
005733,34.08, 262 seconds 0.07 hours
004901,33.98, 263 seconds 0.07 hours
004723,34.00, 263 seconds 0.07 hours
001755,33.85, 263 seconds 0.07 hours
005561,33.89, 264 seconds 0.07 hours
001985,33.87, 264 seconds 0.07 hours
005650,33.82, 264 seconds 0.07 hours
005669,33.90, 263 seconds 0.07 hours
000092,34.04, 263 seconds 0.07 hours
004824,33.82, 264 seconds 0.07 hours
004869,33.96, 263 seconds 0.07 hours
004369,33.96, 263 seconds 0.07 hours
002374,33.82, 264 seconds 0.07 hours
001206,33.93, 263 seconds 0.07 hours
000475,33.98, 263 seconds 0.07 hours
002729,33.89, 264 seconds 0.07 hours
001946,33.99, 262 seconds 0.07 hours
003353,34.06, 262 seconds 0.07 hours
004128,33.61, 265 seconds 0.07 hours
005685,34.05, 262 seconds 0.07 hours
004895,33.60, 266 seconds 0.07 hours
000409,34.04, 262 seconds 0.07 hours
002911,33.94, 263 seconds 0.07 hours
001445,33.93, 263 seconds 0.07 hours
005604,33.94, 264 seconds 0.07 hours
005622,34.02, 263 seconds 0.07 hours
004511,33.93, 264 seconds 0.07 hours
001619,33.81, 265 seconds 0.07 hours
001043,33.52, 267 seconds 0.07 hours
000174,33.86, 265 seconds 0.07 hours
002160,33.92, 264 seconds 0.07 hours
002959,33.53, 266 seconds 0.07 hours
002323,33.92, 262 seconds 0.07 hours
003532,33.83, 264 seconds 0.07 hours
003921,34.08, 262 seconds 0.07 hours
002278,33.57, 266 seconds 0.07 hours
001989,33.92, 264 seconds 0.07 hours
001166,34.07, 262 seconds 0.07 hours
002630,33.56, 266 seconds 0.07 hours
000195,33.95, 263 seconds 0.07 hours
003376,34.03, 262 seconds 0.07 hours
001336,33.47, 267 seconds 0.07 hours
004654,34.05, 263 seconds 0.07 hours
005161,34.00, 263 seconds 0.07 hours
004978,33.83, 264 seconds 0.07 hours
004200,33.58, 266 seconds 0.07 hours
003485,33.71, 265 seconds 0.07 hours
000095,33.79, 264 seconds 0.07 hours
002494,33.84, 264 seconds 0.07 hours
004504,33.97, 262 seconds 0.07 hours
004450,33.69, 265 seconds 0.07 hours
002547,33.59, 266 seconds 0.07 hours
003211,33.93, 263 seconds 0.07 hours
004051,34.05, 261 seconds 0.07 hours
004551,33.96, 263 seconds 0.07 hours
004574,33.94, 263 seconds 0.07 hours
005287,33.78, 265 seconds 0.07 hours
001811,33.79, 264 seconds 0.07 hours
004213,33.82, 264 seconds 0.07 hours
005181,33.94, 264 seconds 0.07 hours
005074,34.10, 262 seconds 0.07 hours
003832,33.94, 264 seconds 0.07 hours
003202,34.08, 262 seconds 0.07 hours
003963,34.03, 262 seconds 0.07 hours
002067,33.85, 264 seconds 0.07 hours
004791,33.71, 265 seconds 0.07 hours
003737,33.94, 262 seconds 0.07 hours
003561,33.97, 262 seconds 0.07 hours
001182,33.44, 266 seconds 0.07 hours
002610,33.56, 266 seconds 0.07 hours
000064,33.96, 263 seconds 0.07 hours
000405,33.50, 266 seconds 0.07 hours
005689,34.08, 261 seconds 0.07 hours
005402,33.88, 263 seconds 0.07 hours
004673,33.85, 264 seconds 0.07 hours
005557,33.99, 262 seconds 0.07 hours
004085,33.33, 269 seconds 0.07 hours
005814,34.11, 262 seconds 0.07 hours
002644,33.58, 266 seconds 0.07 hours
003364,34.05, 262 seconds 0.07 hours
004539,33.92, 263 seconds 0.07 hours
001507,33.80, 265 seconds 0.07 hours
004882,33.90, 264 seconds 0.07 hours
001190,33.80, 264 seconds 0.07 hours
001417,33.93, 263 seconds 0.07 hours
000900,33.94, 263 seconds 0.07 hours
000281,33.90, 263 seconds 0.07 hours
000659,34.05, 263 seconds 0.07 hours
001725,33.60, 265 seconds 0.07 hours
002237,34.05, 263 seconds 0.07 hours
005637,34.01, 263 seconds 0.07 hours
002793,33.86, 265 seconds 0.07 hours
005526,33.59, 266 seconds 0.07 hours
005627,33.79, 265 seconds 0.07 hours
002340,33.57, 265 seconds 0.07 hours
005433,33.97, 263 seconds 0.07 hours
005416,33.64, 266 seconds 0.07 hours
002212,34.11, 262 seconds 0.07 hours
005514,34.06, 263 seconds 0.07 hours
002722,33.59, 266 seconds 0.07 hours
005614,34.04, 263 seconds 0.07 hours
002431,33.66, 265 seconds 0.07 hours
004021,33.85, 263 seconds 0.07 hours
004821,33.83, 263 seconds 0.07 hours
001057,33.90, 265 seconds 0.07 hours
002327,33.81, 264 seconds 0.07 hours
004866,34.08, 262 seconds 0.07 hours
002799,33.61, 265 seconds 0.07 hours
002348,33.60, 267 seconds 0.07 hours
003414,34.00, 264 seconds 0.07 hours
003185,33.62, 267 seconds 0.07 hours
001930,33.89, 264 seconds 0.07 hours
001420,34.09, 263 seconds 0.07 hours
003750,33.96, 264 seconds 0.07 hours
004900,33.87, 264 seconds 0.07 hours
004657,34.06, 261 seconds 0.07 hours
004943,33.78, 265 seconds 0.07 hours
004555,33.81, 264 seconds 0.07 hours
005051,33.89, 264 seconds 0.07 hours
004722,33.92, 264 seconds 0.07 hours
003946,33.76, 265 seconds 0.07 hours
005190,33.88, 264 seconds 0.07 hours
004965,34.02, 263 seconds 0.07 hours
001707,33.81, 263 seconds 0.07 hours
004298,33.62, 265 seconds 0.07 hours
004403,33.92, 263 seconds 0.07 hours
004717,34.08, 262 seconds 0.07 hours
001078,33.53, 266 seconds 0.07 hours
000375,33.47, 266 seconds 0.07 hours
003606,34.07, 262 seconds 0.07 hours
000624,33.48, 266 seconds 0.07 hours
003749,34.13, 262 seconds 0.07 hours
003329,33.58, 267 seconds 0.07 hours
003035,34.07, 263 seconds 0.07 hours
003123,33.83, 264 seconds 0.07 hours
003503,33.62, 266 seconds 0.07 hours
004359,33.97, 264 seconds 0.07 hours
002284,34.11, 263 seconds 0.07 hours
005700,33.71, 265 seconds 0.07 hours
003371,33.97, 263 seconds 0.07 hours
005819,34.00, 263 seconds 0.07 hours
004861,33.59, 266 seconds 0.07 hours
005832,33.54, 266 seconds 0.07 hours
002590,34.12, 262 seconds 0.07 hours
004466,33.90, 264 seconds 0.07 hours
003764,33.83, 264 seconds 0.07 hours
000179,34.04, 263 seconds 0.07 hours
000937,34.08, 262 seconds 0.07 hours
000752,33.98, 263 seconds 0.07 hours
002820,33.93, 264 seconds 0.07 hours
001851,33.97, 263 seconds 0.07 hours
002935,33.80, 264 seconds 0.07 hours
001529,33.50, 267 seconds 0.07 hours
003040,33.89, 263 seconds 0.07 hours
002524,34.09, 263 seconds 0.07 hours
000851,33.93, 263 seconds 0.07 hours
004594,34.08, 262 seconds 0.07 hours
006119,33.67, 265 seconds 0.07 hours
000845,33.87, 263 seconds 0.07 hours
000051,33.93, 264 seconds 0.07 hours
000678,33.59, 265 seconds 0.07 hours
003924,33.77, 264 seconds 0.07 hours
001845,33.86, 264 seconds 0.07 hours
005082,34.01, 262 seconds 0.07 hours
002996,33.74, 265 seconds 0.07 hours
004616,33.97, 263 seconds 0.07 hours
003845,33.90, 263 seconds 0.07 hours
004731,33.98, 262 seconds 0.07 hours
001631,33.59, 266 seconds 0.07 hours
006066,34.01, 264 seconds 0.07 hours
006031,34.05, 263 seconds 0.07 hours
001391,33.97, 264 seconds 0.07 hours
006034,33.47, 268 seconds 0.07 hours
000671,33.54, 267 seconds 0.07 hours
006026,33.59, 267 seconds 0.07 hours
001549,33.51, 266 seconds 0.07 hours
004801,33.93, 262 seconds 0.07 hours
005263,33.90, 263 seconds 0.07 hours
000686,33.88, 264 seconds 0.07 hours
002419,33.98, 262 seconds 0.07 hours
001963,34.05, 263 seconds 0.07 hours
001732,33.98, 263 seconds 0.07 hours
003241,33.53, 266 seconds 0.07 hours
000972,33.99, 263 seconds 0.07 hours
000870,33.51, 268 seconds 0.07 hours
004846,33.89, 264 seconds 0.07 hours
004170,33.99, 262 seconds 0.07 hours
001868,33.94, 263 seconds 0.07 hours
003474,33.68, 265 seconds 0.07 hours
003635,33.61, 266 seconds 0.07 hours
002690,34.08, 262 seconds 0.07 hours
001546,33.84, 264 seconds 0.07 hours
003652,33.79, 264 seconds 0.07 hours
003665,33.58, 267 seconds 0.07 hours
001754,33.72, 265 seconds 0.07 hours
005519,33.87, 264 seconds 0.07 hours
003790,33.77, 265 seconds 0.07 hours
004028,33.87, 264 seconds 0.07 hours
003732,34.05, 263 seconds 0.07 hours
005265,34.05, 262 seconds 0.07 hours
005529,33.98, 263 seconds 0.07 hours
005153,34.07, 262 seconds 0.07 hours
004077,33.64, 266 seconds 0.07 hours
000078,33.84, 265 seconds 0.07 hours
005647,33.86, 264 seconds 0.07 hours
001728,33.89, 263 seconds 0.07 hours
005035,33.54, 265 seconds 0.07 hours
004608,34.04, 263 seconds 0.07 hours
002258,34.02, 263 seconds 0.07 hours
005420,33.81, 264 seconds 0.07 hours
001921,33.99, 263 seconds 0.07 hours
006021,33.95, 262 seconds 0.07 hours
004899,33.82, 263 seconds 0.07 hours
005498,33.84, 264 seconds 0.07 hours
003838,33.96, 263 seconds 0.07 hours
006046,33.88, 264 seconds 0.07 hours
005866,33.95, 263 seconds 0.07 hours
004160,34.06, 263 seconds 0.07 hours
000268,33.98, 262 seconds 0.07 hours
005170,34.04, 262 seconds 0.07 hours
001413,33.51, 267 seconds 0.07 hours
002452,33.95, 263 seconds 0.07 hours
000961,33.87, 265 seconds 0.07 hours
001729,33.73, 265 seconds 0.07 hours
004193,33.69, 265 seconds 0.07 hours
003768,33.85, 263 seconds 0.07 hours
004095,33.83, 264 seconds 0.07 hours
004268,33.77, 264 seconds 0.07 hours
001191,33.99, 263 seconds 0.07 hours
005271,33.79, 263 seconds 0.07 hours
002612,33.61, 265 seconds 0.07 hours
000656,34.03, 263 seconds 0.07 hours
005113,33.72, 265 seconds 0.07 hours
004981,33.79, 264 seconds 0.07 hours
005308,33.85, 264 seconds 0.07 hours
001195,33.60, 266 seconds 0.07 hours
001678,34.10, 261 seconds 0.07 hours
005983,34.06, 262 seconds 0.07 hours
005547,34.02, 262 seconds 0.07 hours
005406,33.99, 262 seconds 0.07 hours
005984,33.81, 263 seconds 0.07 hours
003748,33.82, 264 seconds 0.07 hours
004975,33.93, 264 seconds 0.07 hours
000171,33.56, 266 seconds 0.07 hours
003773,34.00, 263 seconds 0.07 hours
002247,33.92, 264 seconds 0.07 hours
001340,33.96, 263 seconds 0.07 hours
001366,33.80, 265 seconds 0.07 hours
001833,33.89, 264 seconds 0.07 hours
003058,33.93, 263 seconds 0.07 hours
000907,33.45, 268 seconds 0.07 hours
003637,33.86, 265 seconds 0.07 hours
001405,33.87, 264 seconds 0.07 hours
001290,33.84, 264 seconds 0.07 hours
001859,33.69, 264 seconds 0.07 hours
000928,33.63, 266 seconds 0.07 hours
001776,33.66, 265 seconds 0.07 hours
000743,33.65, 265 seconds 0.07 hours
000715,33.72, 265 seconds 0.07 hours
001809,33.86, 265 seconds 0.07 hours
004572,33.97, 264 seconds 0.07 hours
005907,33.85, 265 seconds 0.07 hours
005183,34.04, 263 seconds 0.07 hours
004272,33.99, 264 seconds 0.07 hours
000522,33.98, 264 seconds 0.07 hours
001492,34.06, 262 seconds 0.07 hours
004172,33.80, 264 seconds 0.07 hours
005913,33.90, 264 seconds 0.07 hours
004945,33.80, 264 seconds 0.07 hours
003901,33.96, 263 seconds 0.07 hours
005510,33.95, 263 seconds 0.07 hours
005194,33.80, 264 seconds 0.07 hours
000993,33.83, 264 seconds 0.07 hours
003285,33.98, 263 seconds 0.07 hours
003104,33.98, 263 seconds 0.07 hours
000309,33.57, 267 seconds 0.07 hours
002210,33.65, 265 seconds 0.07 hours
000462,33.94, 264 seconds 0.07 hours
001556,33.97, 264 seconds 0.07 hours
001110,34.00, 264 seconds 0.07 hours
002682,33.76, 265 seconds 0.07 hours
000287,33.94, 264 seconds 0.07 hours
002995,33.77, 265 seconds 0.07 hours
000159,33.87, 265 seconds 0.07 hours
001576,33.53, 268 seconds 0.07 hours
003190,34.11, 263 seconds 0.07 hours
000519,33.85, 265 seconds 0.07 hours
000954,33.99, 264 seconds 0.07 hours
002372,33.75, 266 seconds 0.07 hours
001785,33.95, 263 seconds 0.07 hours
002416,34.03, 262 seconds 0.07 hours
002106,33.35, 267 seconds 0.07 hours
004570,33.95, 262 seconds 0.07 hours
001822,34.05, 262 seconds 0.07 hours
002425,33.57, 265 seconds 0.07 hours
000318,33.53, 267 seconds 0.07 hours
004962,33.98, 262 seconds 0.07 hours
005259,33.55, 265 seconds 0.07 hours
005679,33.95, 262 seconds 0.07 hours
000272,34.04, 262 seconds 0.07 hours
002540,33.90, 264 seconds 0.07 hours
003741,34.00, 263 seconds 0.07 hours
002200,33.56, 267 seconds 0.07 hours
003848,33.88, 263 seconds 0.07 hours
005192,34.09, 262 seconds 0.07 hours
004674,34.08, 262 seconds 0.07 hours
005117,33.92, 263 seconds 0.07 hours
001197,33.49, 267 seconds 0.07 hours
000383,34.03, 262 seconds 0.07 hours
002589,33.53, 266 seconds 0.07 hours
002319,33.92, 263 seconds 0.07 hours
000586,33.86, 263 seconds 0.07 hours
001514,33.98, 262 seconds 0.07 hours
003785,33.56, 266 seconds 0.07 hours
002890,33.78, 264 seconds 0.07 hours
003980,34.02, 263 seconds 0.07 hours
001324,33.79, 264 seconds 0.07 hours
003424,33.98, 263 seconds 0.07 hours
004983,34.00, 262 seconds 0.07 hours
005857,33.56, 266 seconds 0.07 hours
